Event,Site,Date,Round,White,Black,Result,BlackElo,WhiteElo,ECO,Move Count,Average Material Threatened,Gambit Count,Check Count,Average Board Evaluation,Aggressive
Szolnok,Szolnok,1975/??/??,13,"Smyslov, Vassily","Flesch, Janos",1/2-1/2,2385,2605,E57,18,0.944444444,1,0,6.444444444,1
Szolnok,Szolnok,1975/??/??,14,"Pinter, Jozsef","Smyslov, Vassily",1/2-1/2,2605,2410,C42,21,1.571428571,0,0,6.133333333,1
Teeside,Teeside,1975/??/??,2,"Smyslov, Vassily","Miles, Anthony J",Jan-00,2435,2605,A07,74,1.310810811,3,14,5.728378378,1
Teeside,Teeside,1975/??/??,3,"Timman, Jan H","Smyslov, Vassily",1/2-1/2,2605,2510,E31,57,0.964912281,3,9,5.128070175,1
Teeside,Teeside,1975/??/??,4,"Smyslov, Vassily","Gheorghiu, Florin",1/2-1/2,2540,2605,A04,24,1.166666667,2,0,7.716666667,1
Teeside,Teeside,1975/??/??,5,"Sax, Gyula","Smyslov, Vassily",1/2-1/2,2605,2510,C53,21,0.952380952,0,0,7.528571429,1
Teeside,Teeside,1975/??/??,6,"Smyslov, Vassily","Bronstein, David I",0-1,2590,2605,E61,19,2,1,1,6.721052632,1
Teeside,Teeside,1975/??/??,7,"Geller, Efim P","Smyslov, Vassily",1/2-1/2,2605,2600,D13,22,1.681818182,4,0,6.981818182,1
Teeside,Teeside,1975/??/??,8,"Smyslov, Vassily","Stean, Michael",1/2-1/2,2370,2605,D73,24,1.833333333,1,1,6.875,1
Teeside,Teeside,1975/??/??,9,"Kavalek, Lubomir","Smyslov, Vassily",1/2-1/2,2605,2555,C67,13,1,0,0,6.969230769,1
Teeside,Teeside,1975/??/??,10,"Smyslov, Vassily","Hort, Vlastimil",1/2-1/2,2600,2605,B42,45,1.088888889,4,1,5.308888889,1
Teeside,Teeside,1975/??/??,11,"Keene, Raymond D","Smyslov, Vassily",0-1,2605,2505,D76,53,1.245283019,3,1,6.113207547,1
Teeside,Teeside,1975/??/??,12,"Smyslov, Vassily","Olafsson, Fridrik",1/2-1/2,2535,2605,B42,24,1.291666667,2,1,8.0625,1
Teeside,Teeside,1975/??/??,13,"Lombardy, William James","Smyslov, Vassily",0-1,2605,2515,C29,34,2.5,2,6,5.644117647,1
Teeside,Teeside,1975/??/??,14,"Smyslov, Vassily","Huebner, Robert",1/2-1/2,2615,2605,B42,24,2.041666667,1,0,8.35,1
Teeside,Teeside,1975/??/??,15,"Hartston, William R","Smyslov, Vassily",0-1,2605,2475,C60,42,2.261904762,0,0,6.833333333,1
Biel Interzonal,Biel,1976/??/??,1,"Rogoff, Kenneth","Smyslov, Vassily",0-1,2580,2480,C60,73,1.438356164,1,3,5.724657534,1
Biel Interzonal,Biel,1976/??/??,2,"Smyslov, Vassily","Gulko, Boris F",1/2-1/2,2530,2580,A05,16,0.4375,1,0,5.90625,1
Biel Interzonal,Biel,1976/??/??,3,"Tal, Mihail","Smyslov, Vassily",0-1,2580,2615,C60,38,2.105263158,0,3,7.836842105,1
Biel Interzonal,Biel,1976/??/??,4,"Smyslov, Vassily","Portisch, Lajos",1/2-1/2,2625,2580,E18,17,0.764705882,0,0,6.735294118,1
Biel Interzonal,Biel,1976/??/??,5,"Lombard, Andre","Smyslov, Vassily",1/2-1/2,2580,2420,E55,18,0.666666667,0,0,7.611111111,1
Biel Interzonal,Biel,1976/??/??,6,"Smyslov, Vassily","Andersson, Ulf",Jan-00,2585,2580,A30,39,1.256410256,2,2,6.925641026,1
Biel Interzonal,Biel,1976/??/??,7,"Sosonko, Gennadi","Smyslov, Vassily",1/2-1/2,2580,2505,D98,19,2.473684211,2,1,7.536842105,1
Biel Interzonal,Biel,1976/??/??,8,"Smyslov, Vassily","Castro Rojas, Oscar Humberto",Jan-00,2380,2580,A30,31,1.709677419,2,2,5.393548387,1
Biel Interzonal,Biel,1976/??/??,9,"Liberzon, Vladimir M","Smyslov, Vassily",1/2-1/2,2580,2540,B17,60,1.566666667,1,3,5.145,1
Biel Interzonal,Biel,1976/??/??,10,"Smyslov, Vassily","Csom, Istvan",1/2-1/2,2490,2580,D65,21,1.095238095,3,0,6.585714286,1
Biel Interzonal,Biel,1976/??/??,11,"Geller, Efim P","Smyslov, Vassily",1/2-1/2,2580,2620,C43,46,1.565217391,2,4,6.291304348,1
Biel Interzonal,Biel,1976/??/??,12,"Byrne, Robert E","Smyslov, Vassily",Jan-00,2580,2540,C19,36,2.166666667,3,5,2.969444444,1
Biel Interzonal,Biel,1976/??/??,13,"Smyslov, Vassily","Petrosian, Tigran V",1/2-1/2,2635,2580,D27,16,0.875,1,0,6.0875,1
Biel Interzonal,Biel,1976/??/??,14,"Larsen, Bent","Smyslov, Vassily",1/2-1/2,2580,2625,C28,43,1.604651163,2,0,5.425581395,1
Biel Interzonal,Biel,1976/??/??,15,"Smyslov, Vassily","Matanovic, Aleksandar",Jan-00,2525,2580,A50,43,0.88372093,2,3,8.641860465,1
Biel Interzonal,Biel,1976/??/??,16,"Smejkal, Jan","Smyslov, Vassily",1/2-1/2,2580,2615,A26,40,1.25,2,3,5.3,1
Biel Interzonal,Biel,1976/??/??,17,"Smyslov, Vassily","Huebner, Robert",1/2-1/2,2585,2580,E60,14,1.571428571,1,0,7.15,1
Biel Interzonal,Biel,1976/??/??,18,"Diaz, Joaquin C","Smyslov, Vassily",1/2-1/2,2580,2385,A45,46,1.413043478,0,4,4.719565217,1
Biel Interzonal,Biel,1976/??/??,19,"Smyslov, Vassily","Sanguineti, Raul",1/2-1/2,2480,2580,B23,28,1.714285714,0,0,7.432142857,1
Hastings7677,Hastings,1976/??/??,1,"Kraidman, Yair","Smyslov, Vassily",0-1,2565,2445,E19,35,1.6,0,0,7.311428571,1
Hastings7677,Hastings,1976/??/??,2,"Smyslov, Vassily","Rumens, David E",Jan-00,2310,2565,A99,57,1.403508772,3,4,5.177192982,1
Hastings7677,Hastings,1976/??/??,3,"Damjanovic, Mato","Smyslov, Vassily",1/2-1/2,,2430,E18,16,1.875,1,0,5.79375,1
Hastings7677,Hastings,1976/??/??,4,"Smyslov, Vassily","Zwaig, Arne",1/2-1/2,,,C70,32,1.875,2,0,4.465625,1
Hastings7677,Hastings,1976/??/??,5,"Miles, Anthony J","Smyslov, Vassily",1/2-1/2,,2505,C44,47,1.382978723,3,4,4.395744681,1
Hastings7677,Hastings,1976/??/??,6,"Smyslov, Vassily","Adorjan, Andras",1/2-1/2,2510,,D14,13,0.461538462,1,0,7.246153846,1
Hastings7677,Hastings,1976/??/??,7,"Romanishin, Oleg M","Smyslov, Vassily",Jan-00,,2585,C71,26,1.5,0,0,8.276923077,1
Hastings7677,Hastings,1976/??/??,8,"Smyslov, Vassily","Whiteley, Andrew J",1/2-1/2,,,D45,45,1.333333333,2,2,4.297777778,1
Hastings7677,Hastings,1976/??/??,9,"Vukcevich, Milan R","Smyslov, Vassily",1/2-1/2,,,B08,37,1.594594595,3,0,7.159459459,1
Hastings7677,Hastings,1976/??/??,11,"Smyslov, Vassily","Farago, Ivan",Jan-00,2425,,A18,17,1.941176471,0,0,8.647058824,1
Hastings7677,Hastings,1976/??/??,12,"Tarjan, James Edward","Smyslov, Vassily",1/2-1/2,,2505,A29,14,1,0,0,6.735714286,1
Hastings7677,Hastings,1976/??/??,13,"Smyslov, Vassily","Webb, Simon",1/2-1/2,,,A30,24,2.125,0,1,5.479166667,1
Hastings7677,Hastings,1976/??/??,14,"Kagan, Shimon","Smyslov, Vassily",1/2-1/2,,2460,C69,12,2.25,0,0,5.758333333,1
Hastings7677,Hastings,1976/??/??,15,"Smyslov, Vassily","Kaplan, Julio P",1/2-1/2,2435,,A37,25,0.96,1,0,7.02,1
Lone Pine,Lone Pine,1976/??/??,1,"Silman, Jeremy D","Smyslov, Vassily",0-1,2580,2310,B42,32,1.84375,3,1,7.425,1
Lone Pine,Lone Pine,1976/??/??,2,"Smyslov, Vassily","Denker, Arnold S",1/2-1/2,2325,2580,A49,30,1.033333333,1,1,6.82,1
Lone Pine,Lone Pine,1976/??/??,3,"Dake, Arthur William","Smyslov, Vassily",0-1,2580,2360,D94,25,1.68,2,1,6.224,1
Lone Pine,Lone Pine,1976/??/??,4,"Smyslov, Vassily","Weinstein, Norman",1/2-1/2,2430,2580,A30,21,1,1,1,7.233333333,1
Lone Pine,Lone Pine,1976/??/??,5,"Shamkovich, Leonid","Smyslov, Vassily",0-1,2580,2485,B08,47,1.744680851,1,2,4.970212766,1
Lone Pine,Lone Pine,1976/??/??,6,"Smyslov, Vassily","Grefe, John A",1/2-1/2,2420,2580,A05,19,0.842105263,1,0,4.994736842,1
Lone Pine,Lone Pine,1976/??/??,7,"Christiansen, Larry Mark","Smyslov, Vassily",1/2-1/2,2580,2400,A26,24,0.833333333,1,0,6.75,1
URS-ch44,Moscow,1976/??/??,?,"Zakharov, Alexander V","Smyslov, Vassily",1/2-1/2,2580,2435,A53,52,2.461538462,0,1,6.332692308,1
URS-ch44,Moscow,1976/??/??,?,"Vaganian, Rafael A","Smyslov, Vassily",Jan-00,2580,2550,A50,39,1.333333333,2,5,7.079487179,1
URS-ch44,Moscow,1976/??/??,?,"Tseshkovsky, Vitaly","Smyslov, Vassily",0-1,2580,2550,C16,33,2.363636364,1,1,5.012121212,1
URS-ch44,Moscow,1976/??/??,?,"Kupreichik, Viktor D","Smyslov, Vassily",Jan-00,2580,2490,C60,91,1.615384615,1,8,5.824175824,1
URS-ch44,Moscow,1976/??/??,?,"Taimanov, Mark E","Smyslov, Vassily",1/2-1/2,2580,2540,A14,20,1.7,2,0,5.63,1
URS-ch44,Moscow,1976/??/??,?,"Balashov, Yuri S","Smyslov, Vassily",1/2-1/2,2580,2545,D19,20,0.9,2,0,7.925,1
URS-ch44,Moscow,1976/??/??,?,"Dorfman, Josif D","Smyslov, Vassily",1/2-1/2,2580,2405,A29,17,1.882352941,1,0,7.788235294,1
URS-ch44,Moscow,1976/??/??,?,"Gulko, Boris F","Smyslov, Vassily",1/2-1/2,2580,2530,B14,20,2.75,3,0,6.36,1
URS-ch44,Moscow,1976/??/??,?,"Polugaevsky, Lev","Smyslov, Vassily",Jan-00,2580,2635,A30,40,1.7,4,4,9.7225,1
URS-ch44,Moscow,1976/??/??,?,"Smyslov, Vassily","Geller, Efim P",1/2-1/2,2620,2580,E67,37,1.675675676,1,1,6.364864865,1
URS-ch44,Moscow,1976/??/??,?,"Smyslov, Vassily","Grigorian, Karen Ashotovich",Jan-00,2485,2580,B84,24,1.208333333,3,2,6.2625,1
URS-ch44,Moscow,1976/??/??,?,"Smyslov, Vassily","Karpov, Anatoly",1/2-1/2,2695,2580,A30,14,1.071428571,0,0,5.707142857,1
URS-ch44,Moscow,1976/??/??,?,"Smyslov, Vassily","Petrosian, Tigran V",1/2-1/2,2635,2580,E18,16,0.375,0,0,6.28125,1
URS-ch44,Moscow,1976/??/??,?,"Smyslov, Vassily","Rashkovsky, Nukhim N",Jan-00,2485,2580,A26,52,1.384615385,1,6,6.844230769,1
URS-ch44,Moscow,1976/??/??,?,"Smyslov, Vassily","Romanishin, Oleg M",Jan-00,2560,2580,B25,38,2,1,3,6.007894737,1
URS-ch44,Moscow,1976/??/??,?,"Smyslov, Vassily","Sveshnikov, Evgeny",1/2-1/2,2510,2580,A13,65,1.261538462,4,5,3.815384615,1
URS-ch44,Moscow,1976/??/??,?,"Smyslov, Vassily","Tal, Mihail",1/2-1/2,2615,2580,A49,31,1.290322581,2,3,6.912903226,1
EUCup final,Solingen,1976/??/??,?,"Smyslov, Vassily","Huebner, Robert",1/2-1/2,2585,2580,A34,10,0.7,0,0,5.44,1
EUCup final,Solingen,1976/??/??,?,"Huebner, Robert","Smyslov, Vassily",1/2-1/2,2580,2585,A26,50,1.14,2,1,5.4,1
EUCup final,Solingen,1976/??/??,?,"Smyslov, Vassily","Huebner, Robert",1/2-1/2,2585,2580,E65,32,1.28125,1,1,6.50625,1
October Revolution 60,Leningrad,1977/??/??,?,"Gheorghiu, Florin","Smyslov, Vassily",1/2-1/2,2595,2545,C42,16,1.5,1,2,4.89375,1
October Revolution 60,Leningrad,1977/??/??,?,"Beliavsky, Alexander G","Smyslov, Vassily",1/2-1/2,2595,2555,C76,42,1.142857143,2,2,5.785714286,1
October Revolution 60,Leningrad,1977/??/??,?,"Knezevic, Milorad","Smyslov, Vassily",1/2-1/2,2595,2500,D95,41,1.804878049,3,1,5.012195122,1
October Revolution 60,Leningrad,1977/??/??,?,"Karpov, Anatoly","Smyslov, Vassily",1/2-1/2,2595,2690,C82,68,1.529411765,0,6,5.882352941,1
URS-ch45,Leningrad,1977/??/??,?,"Tal, Mihail","Smyslov, Vassily",0-1,2595,2620,C80,40,1.425,1,2,5.9175,1
October Revolution 60,Leningrad,1977/??/??,?,"Kuzmin, Gennadi P","Smyslov, Vassily",1/2-1/2,2595,2550,E19,15,0.733333333,0,1,5.96,1
October Revolution 60,Leningrad,1977/??/??,?,"Balashov, Yuri S","Smyslov, Vassily",1/2-1/2,2595,2565,C67,26,1.692307692,0,0,8.834615385,1
URS-ch45,Leningrad,1977/??/??,?,"Kochyev, Alexander","Smyslov, Vassily",Jan-00,2595,2490,B10,40,1.7,0,0,6.35,1
URS-ch45,Leningrad,1977/??/??,?,"Smyslov, Vassily","Tukmakov, Vladimir B",Jan-00,2540,2595,B92,41,1.024390244,2,1,8.053658537,1
URS-ch45,Leningrad,1977/??/??,?,"Smyslov, Vassily","Sveshnikov, Evgeny",1/2-1/2,2520,2595,B33,28,1.964285714,2,1,8.896428571,1
URS-ch45,Leningrad,1977/??/??,?,"Smyslov, Vassily","Kuzmin, Gennadi P",1/2-1/2,2550,2595,B33,34,1.911764706,2,3,6.955882353,1
URS-ch45,Leningrad,1977/??/??,?,"Grigorian, Karen Ashotovich","Smyslov, Vassily",Jan-00,2595,2465,E38,40,1.775,2,2,5.18,1
URS-ch45,Leningrad,1977/??/??,?,"Bagirov, Vladimir","Smyslov, Vassily",1/2-1/2,2595,2480,E15,39,1.538461538,1,0,7.338461538,1
URS-ch45,Leningrad,1977/??/??,?,"Smyslov, Vassily","Geller, Efim P",1/2-1/2,2590,2595,D01,24,2.125,3,1,6.9875,1
URS-ch45,Leningrad,1977/??/??,?,"Smyslov, Vassily","Dorfman, Josif D",0-1,2455,2595,C99,87,1.126436782,2,3,5.364367816,1
URS-ch45,Leningrad,1977/??/??,?,"Smyslov, Vassily","Balashov, Yuri S",1/2-1/2,2565,2595,E61,32,1.4375,1,0,7.203125,1
URS-ch45,Leningrad,1977/??/??,?,"Smyslov, Vassily","Alburt, Lev O",1/2-1/2,2505,2595,B02,36,1.361111111,3,0,5.827777778,1
URS-ch45,Leningrad,1977/??/??,?,"Romanishin, Oleg M","Smyslov, Vassily",1/2-1/2,2595,2595,C43,72,1.694444444,1,3,5.468055556,1
URS-ch45,Leningrad,1977/??/??,?,"Polugaevsky, Lev","Smyslov, Vassily",1/2-1/2,2595,2620,E19,51,1.274509804,2,2,5.792156863,1
October Revolution 60,Leningrad,1977/??/??,?,"Mariotti, Sergio","Smyslov, Vassily",0-1,2595,2490,C50,56,1.428571429,2,3,5.9375,1
URS-ch45,Leningrad,1977/??/??,?,"Gulko, Boris F","Smyslov, Vassily",Jan-00,2595,2585,A25,34,1.676470588,0,1,8.952941176,1
October Revolution 60,Leningrad,1977/??/??,?,"Taimanov, Mark E","Smyslov, Vassily",1/2-1/2,2595,2530,D28,17,1.705882353,2,0,7.576470588,1
